ParentId,DataTagId,DataFloat,DataInt,DataText,RelatedItemId,DatumColumnId,DatumColumnId,UserLabelId,DataTagId,UserLabelId,Label,DataTagId,DataCategoryId,Description,DataCategoryId,Description,Guid,Name,Guid,SampleId,Guid,SpecimenId,CreateDate
6badca37-e001-44fc-87c5-1b25d381fc69,52,3133004570.00732,NULL,NULL,6badca37-e001-44fc-87c5-1b25d381fc69,77,77,76,52,76,Modulus (Secant 1 %),52,22,Modulus (Secant 1 %),22,Modulus (Secant 1 %),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
6badca37-e001-44fc-87c5-1b25d381fc69,53,72074691.7724609,NULL,NULL,6badca37-e001-44fc-87c5-1b25d381fc69,78,78,77,53,77,Tensile Strength,53,23,Tensile stress at Max Load,23,Max Load,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
6badca37-e001-44fc-87c5-1b25d381fc69,56,0.045633569359779406,NULL,NULL,6badca37-e001-44fc-87c5-1b25d381fc69,81,81,80,56,80,% Elongation at Break,56,25,Tensile strain (Strain 1) at Break (Standard),25,Break (Standard),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
6badca37-e001-44fc-87c5-1b25d381fc69,56,0.045633569359779406,NULL,NULL,6badca37-e001-44fc-87c5-1b25d381fc69,84,84,83,56,83,% Elongation at Break (Strain 1),56,25,Tensile strain (Strain 1) at Break (Standard),25,Break (Standard),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
6badca37-e001-44fc-87c5-1b25d381fc69,57,0.020158132538199397,NULL,NULL,6badca37-e001-44fc-87c5-1b25d381fc69,82,82,81,57,81,Nominal Strain at Break,57,25,Nominal Strain at Break (Standard),25,Break (Standard),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
6badca37-e001-44fc-87c5-1b25d381fc69,58,72074691.7724609,NULL,NULL,6badca37-e001-44fc-87c5-1b25d381fc69,83,83,82,58,82,Tensile Strength at Break,58,25,Tensile stress at Break (Standard),25,Break (Standard),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
6badca37-e001-44fc-87c5-1b25d381fc69,59,NULL,NULL,Strain 1,6badca37-e001-44fc-87c5-1b25d381fc69,86,86,85,59,85,Primary source,59,26,Primary source,26,Tensile strain (Strain 1),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
6badca37-e001-44fc-87c5-1b25d381fc69,60,NULL,NULL,Displacement,6badca37-e001-44fc-87c5-1b25d381fc69,87,87,86,60,86,Control mode 1,60,27,Control mode 1,27,Test,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
6badca37-e001-44fc-87c5-1b25d381fc69,61,8.33333333333335E-05,NULL,NULL,6badca37-e001-44fc-87c5-1b25d381fc69,88,88,87,61,87,Rate 1,61,27,Rate 1,27,Test,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,45b94e6c-c9fb-4747-b788-d9258a245660,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,6badca37-e001-44fc-87c5-1b25d381fc69,45b94e6c-c9fb-4747-b788-d9258a245660,2021-07-01 08:15:03.883
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,40,NULL,0,NULL,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,61,61,60,40,60,Excluded,40,15,Excluded,15,General,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,41,0.00965,NULL,NULL,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,62,62,61,41,61,Width,41,17,Width,17,Specimen properties,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,42,0.00392,NULL,NULL,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,63,63,62,42,62,Thickness,42,17,Thickness,17,Specimen properties,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,43,NULL,NULL,,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,64,64,63,43,63,Conditioning procedure,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,43,NULL,NULL,,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,65,65,64,43,64,Preparation method,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,43,NULL,NULL,12/2014,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,71,71,70,43,70,Method revision date,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,44,NULL,NULL,SI,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,66,66,65,44,65,System of units,44,15,System of units,15,General,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,45,NULL,NULL,Class B-2,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,67,67,66,45,66,Extensometer Class,45,19,Specimen choice input,19,Specimen choice input,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,45,NULL,NULL,Type I,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,68,68,67,45,67,Specimen Type,45,19,Specimen choice input,19,Specimen choice input,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,46,23,NULL,NULL,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,69,69,68,46,68,Temperature (C),46,20,Specimen number inputs,20,Specimen number inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,46,50,NULL,NULL,1c27d90c-c2f7-4b39-bc0d-3146b46e39f3,70,70,69,46,69,Humidity (%),46,20,Specimen number inputs,20,Specimen number inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cdab859d-3626-49ca-99a2-345b627fcfd5,47,NULL,NULL,ASTM D638 GL,cdab859d-3626-49ca-99a2-345b627fcfd5,72,72,71,47,71,Method name,47,15,Method name,15,General,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,48,NULL,637254839870000000,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,73,73,72,48,72,Method saved date,48,15,Method saved date,15,General,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,49,NULL,NULL,Tension,cdab859d-3626-49ca-99a2-345b627fcfd5,74,74,73,49,73,Test type,49,15,Test type,15,General,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,50,NULL,NULL,3366Q1341,cdab859d-3626-49ca-99a2-345b627fcfd5,75,75,74,50,74,System ID,50,15,System ID,15,General,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,51,3034178001.15109,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,76,76,75,51,75,Modulus of Elasticity (Young's Modulus),51,21,Modulus (Automatic Young's),21,Modulus (Automatic Young's),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,51,3034178001.15109,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,85,85,84,51,84,Modulus (Linear Region),51,21,Modulus (Automatic Young's),21,Modulus (Automatic Young's),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,52,2516905700.5651197,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,77,77,76,52,76,Modulus (Secant 1 %),52,22,Modulus (Secant 1 %),22,Modulus (Secant 1 %),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,53,71537139.8925781,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,78,78,77,53,77,Tensile Strength,53,23,Tensile stress at Max Load,23,Max Load,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,56,0.0509880147874355,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,81,81,80,56,80,% Elongation at Break,56,25,Tensile strain (Strain 1) at Break (Standard),25,Break (Standard),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,56,0.0509880147874355,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,84,84,83,56,83,% Elongation at Break (Strain 1),56,25,Tensile strain (Strain 1) at Break (Standard),25,Break (Standard),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,57,0.022523401305079502,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,82,82,81,57,81,Nominal Strain at Break,57,25,Nominal Strain at Break (Standard),25,Break (Standard),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,58,71537139.8925781,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,83,83,82,58,82,Tensile Strength at Break,58,25,Tensile stress at Break (Standard),25,Break (Standard),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,59,NULL,NULL,Strain 1,cdab859d-3626-49ca-99a2-345b627fcfd5,86,86,85,59,85,Primary source,59,26,Primary source,26,Tensile strain (Strain 1),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,60,NULL,NULL,Displacement,cdab859d-3626-49ca-99a2-345b627fcfd5,87,87,86,60,86,Control mode 1,60,27,Control mode 1,27,Test,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
cdab859d-3626-49ca-99a2-345b627fcfd5,61,8.33333333333335E-05,NULL,NULL,cdab859d-3626-49ca-99a2-345b627fcfd5,88,88,87,61,87,Rate 1,61,27,Rate 1,27,Test,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,cdab859d-3626-49ca-99a2-345b627fcfd5,3bd44ae5-104e-4b48-9fc2-b08e31e5e191,2021-07-01 08:14:59.073
d6f71e33-b774-4223-917a-4154a53f8058,40,NULL,0,NULL,d6f71e33-b774-4223-917a-4154a53f8058,61,61,60,40,60,Excluded,40,15,Excluded,15,General,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,41,0.00961,NULL,NULL,d6f71e33-b774-4223-917a-4154a53f8058,62,62,61,41,61,Width,41,17,Width,17,Specimen properties,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,42,0.0038799999999999998,NULL,NULL,d6f71e33-b774-4223-917a-4154a53f8058,63,63,62,42,62,Thickness,42,17,Thickness,17,Specimen properties,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,43,NULL,NULL,,d6f71e33-b774-4223-917a-4154a53f8058,64,64,63,43,63,Conditioning procedure,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,43,NULL,NULL,,d6f71e33-b774-4223-917a-4154a53f8058,65,65,64,43,64,Preparation method,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,43,NULL,NULL,12/2014,d6f71e33-b774-4223-917a-4154a53f8058,71,71,70,43,70,Method revision date,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,44,NULL,NULL,SI,d6f71e33-b774-4223-917a-4154a53f8058,66,66,65,44,65,System of units,44,15,System of units,15,General,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,45,NULL,NULL,Class B-2,d6f71e33-b774-4223-917a-4154a53f8058,67,67,66,45,66,Extensometer Class,45,19,Specimen choice input,19,Specimen choice input,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,45,NULL,NULL,Type I,d6f71e33-b774-4223-917a-4154a53f8058,68,68,67,45,67,Specimen Type,45,19,Specimen choice input,19,Specimen choice input,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,46,23,NULL,NULL,d6f71e33-b774-4223-917a-4154a53f8058,69,69,68,46,68,Temperature (C),46,20,Specimen number inputs,20,Specimen number inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d6f71e33-b774-4223-917a-4154a53f8058,46,50,NULL,NULL,d6f71e33-b774-4223-917a-4154a53f8058,70,70,69,46,69,Humidity (%),46,20,Specimen number inputs,20,Specimen number inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,40,NULL,0,NULL,c728ba66-7a64-4dc2-8e44-4259b055a78a,61,61,60,40,60,Excluded,40,15,Excluded,15,General,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,41,0.00967,NULL,NULL,c728ba66-7a64-4dc2-8e44-4259b055a78a,62,62,61,41,61,Width,41,17,Width,17,Specimen properties,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,42,0.00395,NULL,NULL,c728ba66-7a64-4dc2-8e44-4259b055a78a,63,63,62,42,62,Thickness,42,17,Thickness,17,Specimen properties,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,43,NULL,NULL,,c728ba66-7a64-4dc2-8e44-4259b055a78a,64,64,63,43,63,Conditioning procedure,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,43,NULL,NULL,,c728ba66-7a64-4dc2-8e44-4259b055a78a,65,65,64,43,64,Preparation method,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,43,NULL,NULL,12/2014,c728ba66-7a64-4dc2-8e44-4259b055a78a,71,71,70,43,70,Method revision date,43,18,Specimen text inputs,18,Specimen text inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,44,NULL,NULL,SI,c728ba66-7a64-4dc2-8e44-4259b055a78a,66,66,65,44,65,System of units,44,15,System of units,15,General,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,45,NULL,NULL,Class B-2,c728ba66-7a64-4dc2-8e44-4259b055a78a,67,67,66,45,66,Extensometer Class,45,19,Specimen choice input,19,Specimen choice input,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,45,NULL,NULL,Type I,c728ba66-7a64-4dc2-8e44-4259b055a78a,68,68,67,45,67,Specimen Type,45,19,Specimen choice input,19,Specimen choice input,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,46,23,NULL,NULL,c728ba66-7a64-4dc2-8e44-4259b055a78a,69,69,68,46,68,Temperature (C),46,20,Specimen number inputs,20,Specimen number inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c728ba66-7a64-4dc2-8e44-4259b055a78a,46,50,NULL,NULL,c728ba66-7a64-4dc2-8e44-4259b055a78a,70,70,69,46,69,Humidity (%),46,20,Specimen number inputs,20,Specimen number inputs,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a43060cb-c86b-4f8c-b102-441b8fd90b34,47,NULL,NULL,ASTM D638 GL,a43060cb-c86b-4f8c-b102-441b8fd90b34,72,72,71,47,71,Method name,47,15,Method name,15,General,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
a43060cb-c86b-4f8c-b102-441b8fd90b34,48,NULL,637254839870000000,NULL,a43060cb-c86b-4f8c-b102-441b8fd90b34,73,73,72,48,72,Method saved date,48,15,Method saved date,15,General,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
a43060cb-c86b-4f8c-b102-441b8fd90b34,49,NULL,NULL,Tension,a43060cb-c86b-4f8c-b102-441b8fd90b34,74,74,73,49,73,Test type,49,15,Test type,15,General,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
a43060cb-c86b-4f8c-b102-441b8fd90b34,50,NULL,NULL,3366Q1341,a43060cb-c86b-4f8c-b102-441b8fd90b34,75,75,74,50,74,System ID,50,15,System ID,15,General,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
a43060cb-c86b-4f8c-b102-441b8fd90b34,51,3695590591.89536,NULL,NULL,a43060cb-c86b-4f8c-b102-441b8fd90b34,76,76,75,51,75,Modulus of Elasticity (Young's Modulus),51,21,Modulus (Automatic Young's),21,Modulus (Automatic Young's),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
a43060cb-c86b-4f8c-b102-441b8fd90b34,51,3695590591.89536,NULL,NULL,a43060cb-c86b-4f8c-b102-441b8fd90b34,85,85,84,51,84,Modulus (Linear Region),51,21,Modulus (Automatic Young's),21,Modulus (Automatic Young's),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
a43060cb-c86b-4f8c-b102-441b8fd90b34,52,3442272356.09844,NULL,NULL,a43060cb-c86b-4f8c-b102-441b8fd90b34,77,77,76,52,76,Modulus (Secant 1 %),52,22,Modulus (Secant 1 %),22,Modulus (Secant 1 %),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
a43060cb-c86b-4f8c-b102-441b8fd90b34,53,72554824.8291016,NULL,NULL,a43060cb-c86b-4f8c-b102-441b8fd90b34,78,78,77,53,77,Tensile Strength,53,23,Tensile stress at Max Load,23,Max Load,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
a43060cb-c86b-4f8c-b102-441b8fd90b34,54,72554824.8291016,NULL,NULL,a43060cb-c86b-4f8c-b102-441b8fd90b34,79,79,78,54,78,Tensile Strength at Yield,54,24,Tensile stress at Yield (Zero Slope),24,Yield (Zero Slope),6b2842c8-d639-4a16-9d33-197e5c4ccb3a,FOA Project 5%GO + PA66,a9d8b362-430a-464f-8aa1-7e31136f5c6c,6b2842c8-d639-4a16-9d33-197e5c4ccb3a,a43060cb-c86b-4f8c-b102-441b8fd90b34,a9d8b362-430a-464f-8aa1-7e31136f5c6c,2021-07-01 08:14:54.863
